"Unique_ThreadID","newsgroup","newsgroup_ID","NG_Relative_ThreadID","Thread.Title","URL","Date","Number.of.Messages"
"NG02_TH00346","netmotss","NG02","TH00346","United Church of Canada discusses ordination of homosexuals","https://groups.google.com./g/net.motss/c/kWdvolsAowo",1984-08-17,1
"NG02_TH00345","netmotss","NG02","TH00345","Forwarded message","https://groups.google.com./g/net.motss/c/p1ZJMfdymao",1984-08-17,1
"NG02_TH00344","netmotss","NG02","TH00344","so long","https://groups.google.com./g/net.motss/c/RuP7U-Ggs2E",1984-08-15,6
"NG02_TH00343","netmotss","NG02","TH00343","Sexual Orientation or Sexual Preference?","https://groups.google.com./g/net.motss/c/EjPqJO3zLBs",1984-08-14,2
"NG02_TH00342","netmotss","NG02","TH00342","Olympics, Rizzo letter","https://groups.google.com./g/net.motss/c/dE-wqnReyxU",1984-08-14,1
"NG02_TH00341","netmotss","NG02","TH00341","To be or not to be","https://groups.google.com./g/net.motss/c/ZJXg7TFW7FM",1984-08-13,1
"NG02_TH00340","netmotss","NG02","TH00340","The word GAY and a note on Olympic men","https://groups.google.com./g/net.motss/c/EM2h0tCFq0w",1984-08-10,1
"NG02_TH00339","netmotss","NG02","TH00339","Fantastic gymnastics","https://groups.google.com./g/net.motss/c/95f6MnnvUz0",1984-08-10,3
"NG02_TH00338","netmotss","NG02","TH00338","Dethroning of Miss America, and other social ills...","https://groups.google.com./g/net.motss/c/OpOrlP6WI1w",1984-08-09,2
"NG02_TH00337","netmotss","NG02","TH00337","Steve Dyer's suggestion re: appalling flames","https://groups.google.com./g/net.motss/c/rKEqgQtdHes",1984-08-08,5
"NG02_TH00336","netmotss","NG02","TH00336","Flaunting it vs. Hiding it (Posted for Dionysus)","https://groups.google.com./g/net.motss/c/h3JXjyUeQeo",1984-08-08,1
"NG02_TH00335","netmotss","NG02","TH00335","tidbits","https://groups.google.com./g/net.motss/c/x9i0W6n1eG4",1984-08-08,2
"NG02_TH00334","netmotss","NG02","TH00334","A perspective on rationality","https://groups.google.com./g/net.motss/c/TvpFRszwDW0",1984-08-07,1
"NG02_TH00333","netmotss","NG02","TH00333","Monogamy","https://groups.google.com./g/net.motss/c/xylowR3bifw",1984-08-07,1
"NG02_TH00332","netmotss","NG02","TH00332","FURTHER offenses to hamsters, pterodactyls, and very small rocks","https://groups.google.com./g/net.motss/c/6Vln_-RyOSg",1984-08-06,3
"NG02_TH00331","netmotss","NG02","TH00331","Forwarded Message","https://groups.google.com./g/net.motss/c/U3ZVX3c26Wc",1984-08-06,3
"NG02_TH00330","netmotss","NG02","TH00330","Are homosexuals only perverts doing headstands (inverted)?","https://groups.google.com./g/net.motss/c/rvLbR6wpc9Q",1984-08-05,3
"NG02_TH00329","netmotss","NG02","TH00329","quick comment to Ken Arndt....","https://groups.google.com./g/net.motss/c/RDUKtYkDyiI",1984-08-05,1
"NG02_TH00328","netmotss","NG02","TH00328","Flaunting it vs. Hiding it","https://groups.google.com./g/net.motss/c/WpWbEFxl7BI",1984-08-03,1
"NG02_TH00327","netmotss","NG02","TH00327","An open letter to Ken Arndt","https://groups.google.com./g/net.motss/c/KLdapQHzg4g",1984-08-03,1
"NG02_TH00326","netmotss","NG02","TH00326","Dyer claims the moral high ground!","https://groups.google.com./g/net.motss/c/DNeHaA1gPYA",1984-08-03,2
"NG02_TH00325","netmotss","NG02","TH00325","in general....","https://groups.google.com./g/net.motss/c/Cc_9e0mChPI",1984-08-03,1
"NG02_TH00324","netmotss","NG02","TH00324","Moral Traditions ??","https://groups.google.com./g/net.motss/c/Px8bQVEIV3c",1984-08-02,1
"NG02_TH00323","netmotss","NG02","TH00323","Forwarded Messages","https://groups.google.com./g/net.motss/c/2Tukk2nSQL4",1984-08-02,1
"NG02_TH00322","netmotss","NG02","TH00322","To ++++ +++++, all others avert eyes(can't reach him)","https://groups.google.com./g/net.motss/c/OW7nxsYA16k",1984-08-01,1
"NG02_TH00321","netmotss","NG02","TH00321","Stongehenge -- Not Again!!!!!!!!","https://groups.google.com./g/net.motss/c/286RJSotSTA",1984-07-31,1
"NG02_TH00320","netmotss","NG02","TH00320","Miss America","https://groups.google.com./g/net.motss/c/ULwKRq8Ci8I",1984-07-30,9
"NG02_TH00319","netmotss","NG02","TH00319","Miss America","https://groups.google.com./g/net.motss/c/uE_jL5S4xRI",1984-07-29,1
"NG02_TH00318","netmotss","NG02","TH00318","Miss America Update","https://groups.google.com./g/net.motss/c/-KZllO-ntW4",1984-07-29,6
"NG02_TH00317","netmotss","NG02","TH00317","Gay marriage: posted for ""Dionysus""","https://groups.google.com./g/net.motss/c/9GpfwhqnGoI",1984-07-28,1
"NG02_TH00316","netmotss","NG02","TH00316","Homosexuality and History","https://groups.google.com./g/net.motss/c/iAj8u2lHX_A",1984-07-27,1
"NG02_TH00315","netmotss","NG02","TH00315","Sex Roles","https://groups.google.com./g/net.motss/c/IFWKUyVmYEI",1984-07-27,1
"NG02_TH00314","netmotss","NG02","TH00314","Turning the other cheek","https://groups.google.com./g/net.motss/c/CDduP1IpPZc",1984-07-27,2
"NG02_TH00313","netmotss","NG02","TH00313","Bigotry and Trish's original quote","https://groups.google.com./g/net.motss/c/ppZpIYQAd10",1984-07-27,4
"NG02_TH00312","netmotss","NG02","TH00312","appalling thought","https://groups.google.com./g/net.motss/c/ElK7rxsrRbk",1984-07-27,5
"NG02_TH00311","netmotss","NG02","TH00311","Goodbye (for now at least)","https://groups.google.com./g/net.motss/c/oG3Y_D5gTMI",1984-07-27,1
"NG02_TH00310","netmotss","NG02","TH00310","ELOQUENCE","https://groups.google.com./g/net.motss/c/z5lNIH63Wl4",1984-07-26,4
"NG02_TH00309","netmotss","NG02","TH00309","An Innocent (I think) Question","https://groups.google.com./g/net.motss/c/YR6Ws5DLun8",1984-07-26,5
"NG02_TH00308","netmotss","NG02","TH00308","Gay Marriage, solution (?) from a straight","https://groups.google.com./g/net.motss/c/o79Fuuwt8BM",1984-07-25,1
"NG02_TH00307","netmotss","NG02","TH00307","History and Homosexuality - reply to DuBois","https://groups.google.com./g/net.motss/c/O5RTCr76Pw4",1984-07-24,2
"NG02_TH00306","netmotss","NG02","TH00306","For Ken Arndt (offensive language)","https://groups.google.com./g/net.motss/c/MjvEea6Wae4",1984-07-24,2
"NG02_TH00305","netmotss","NG02","TH00305","Homosexual teachers- a serious question","https://groups.google.com./g/net.motss/c/3IqasNU52pw",1984-07-23,2
"NG02_TH00304","netmotss","NG02","TH00304","Deportation","https://groups.google.com./g/net.motss/c/81pK1bHv43k",1984-07-21,1
"NG02_TH00303","netmotss","NG02","TH00303","GAMIT Alum Group","https://groups.google.com./g/net.motss/c/Iy-zyJ1jhdY",1984-07-21,1
"NG02_TH00302","netmotss","NG02","TH00302","Info wanted","https://groups.google.com./g/net.motss/c/zNzaCjDqjOc",1984-07-21,5
"NG02_TH00301","netmotss","NG02","TH00301","Street Theater! (plays in Boston)","https://groups.google.com./g/net.motss/c/lsEIH4pj5AA",1984-07-21,1
"NG02_TH00300","netmotss","NG02","TH00300","Reposting Weird laws (if at Olivetti, ignore)","https://groups.google.com./g/net.motss/c/axEuKp71mi4",1984-07-20,3
"NG02_TH00299","netmotss","NG02","TH00299","Stongehenge Flames Scattered All Over The Net","https://groups.google.com./g/net.motss/c/2ksOCruVbpE",1984-07-20,1
"NG02_TH00298","netmotss","NG02","TH00298","Role of monogamy in a relationship","https://groups.google.com./g/net.motss/c/ThRxLs4M8T8",1984-07-19,2
"NG02_TH00297","netmotss","NG02","TH00297","listing wanted","https://groups.google.com./g/net.motss/c/gBT-m3IEWlE",1984-07-19,1
"NG02_TH00296","netmotss","NG02","TH00296","History and Homosexuality (from The Village Idiot)","https://groups.google.com./g/net.motss/c/SGUgwoQX0aI",1984-07-19,2
"NG02_TH00295","netmotss","NG02","TH00295","Can't connect to mike. }}} = Arndt","https://groups.google.com./g/net.motss/c/G-_ymcENQ7w",1984-07-18,1
"NG02_TH00294","netmotss","NG02","TH00294","appalling thought","https://groups.google.com./g/net.motss/c/Xt3pj1W8sA0",1984-07-17,1
"NG02_TH00293","netmotss","NG02","TH00293","History and Homosexuality","https://groups.google.com./g/net.motss/c/67qDYVjtchk",1984-07-17,2
"NG02_TH00292","netmotss","NG02","TH00292","history etc.","https://groups.google.com./g/net.motss/c/dUcrE_Zndos",1984-07-16,1
"NG02_TH00291","netmotss","NG02","TH00291","Egbert Incident book","https://groups.google.com./g/net.motss/c/4WWEalX0ErY",1984-07-16,1
"NG02_TH00290","netmotss","NG02","TH00290","Thoughts on the last week of not.motss","https://groups.google.com./g/net.motss/c/tZl0gQYKlSI",1984-07-15,11
"NG02_TH00289","netmotss","NG02","TH00289","Bigotry","https://groups.google.com./g/net.motss/c/FdzKIXYI18U",1984-07-14,7
"NG02_TH00288","netmotss","NG02","TH00288","Fundaphobia","https://groups.google.com./g/net.motss/c/87MTxi6Fa1g",1984-07-13,12
"NG02_TH00287","netmotss","NG02","TH00287","gay/lesbian contributions","https://groups.google.com./g/net.motss/c/ROfhER9oAJ8",1984-07-13,1
"NG02_TH00286","netmotss","NG02","TH00286","Not that simple to express, either!","https://groups.google.com./g/net.motss/c/XIl-CAhZaZU",1984-07-12,1
"NG02_TH00285","netmotss","NG02","TH00285","gay rights bill","https://groups.google.com./g/net.motss/c/6Y_D0190TyU",1984-07-12,2
"NG02_TH00284","netmotss","NG02","TH00284","Trish's ORIGINAL statement","https://groups.google.com./g/net.motss/c/R4QERqx2_8I",1984-07-12,5
"NG02_TH00283","netmotss","NG02","TH00283","We aren't that simple.","https://groups.google.com./g/net.motss/c/8OtXuEXmUyo",1984-07-11,5
"NG02_TH00282","netmotss","NG02","TH00282","History and Homosexuality -clarification","https://groups.google.com./g/net.motss/c/ELDvACE4HlM",1984-07-11,1
"NG02_TH00281","netmotss","NG02","TH00281","aliases","https://groups.google.com./g/net.motss/c/Pfir6QCctSQ",1984-07-11,1
"NG02_TH00280","netmotss","NG02","TH00280","gcn review of STD books","https://groups.google.com./g/net.motss/c/SV5hGe1f0RE",1984-07-09,1
"NG02_TH00279","netmotss","NG02","TH00279","Writing articles - (nf)","https://groups.google.com./g/net.motss/c/KXDsPrqe-rU",1984-07-09,1
"NG02_TH00278","netmotss","NG02","TH00278","Bigotry","https://groups.google.com./g/net.motss/c/xClQ_pq5YBs",1984-07-09,1
"NG02_TH00277","netmotss","NG02","TH00277","Notes on Last Few Submissions","https://groups.google.com./g/net.motss/c/Mw6n_FtxG3c",1984-07-09,4
"NG02_TH00276","netmotss","NG02","TH00276","Developmental Psychology: Gender vs Sex: Independence from Choice of Mate","https://groups.google.com./g/net.motss/c/DwUP6kc1CI4",1984-07-09,2
"NG02_TH00275","netmotss","NG02","TH00275","discussion of gays in net.singles, please join in and comment!","https://groups.google.com./g/net.motss/c/z9Vd0Mer30A",1984-07-07,2
"NG02_TH00274","netmotss","NG02","TH00274","Now that the dust has settled and the smoke has cleared...","https://groups.google.com./g/net.motss/c/DN1zQKo_Jqc",1984-07-06,1
"NG02_TH00273","netmotss","NG02","TH00273","Flash! Unitarians OK Gay Marriages","https://groups.google.com./g/net.motss/c/Gp2FzlPDWCI",1984-07-06,7
"NG02_TH00272","netmotss","NG02","TH00272","Flaunting It!","https://groups.google.com./g/net.motss/c/WZ9E4djDw1Q",1984-07-05,1
"NG02_TH00271","netmotss","NG02","TH00271","Dammit Dyer!","https://groups.google.com./g/net.motss/c/zgQD_bL7zXw",1984-07-04,1
"NG02_TH00270","netmotss","NG02","TH00270","hack cough gasp","https://groups.google.com./g/net.motss/c/kovg3RJY6Xg",1984-07-03,1
"NG02_TH00269","netmotss","NG02","TH00269","Will he *ever* go away? :-)","https://groups.google.com./g/net.motss/c/oln5x_CkW4M",1984-07-03,2
"NG02_TH00268","netmotss","NG02","TH00268","Dear Abbey","https://groups.google.com./g/net.motss/c/0Fc1curkfSw",1984-07-02,3
"NG02_TH00267","netmotss","NG02","TH00267","Yet another response to Paul Dubec","https://groups.google.com./g/net.motss/c/Q7tIVe57cq8",1984-07-02,1
"NG02_TH00266","netmotss","NG02","TH00266","Sorry, Jeff","https://groups.google.com./g/net.motss/c/oMmKr28eTuQ",1984-07-02,11
"NG02_TH00265","netmotss","NG02","TH00265","Answer to John Crane's ""Dear Abbey""","https://groups.google.com./g/net.motss/c/fpRxHUIrdCo",1984-07-02,1
"NG02_TH00264","netmotss","NG02","TH00264","The Chicken or the Egg?","https://groups.google.com./g/net.motss/c/_kySww-B6_M",1984-07-02,2
"NG02_TH00263","netmotss","NG02","TH00263","A new line....","https://groups.google.com./g/net.motss/c/0vUe3lqVsoc",1984-07-01,2
"NG02_TH00262","netmotss","NG02","TH00262","answers to sophie's questions","https://groups.google.com./g/net.motss/c/ROvdB2IcpzQ",1984-07-01,3
"NG02_TH00261","netmotss","NG02","TH00261","Trish Against Men","https://groups.google.com./g/net.motss/c/Z5h2Wf8aGmM",1984-07-01,1
"NG02_TH00260","netmotss","NG02","TH00260","My last remarks","https://groups.google.com./g/net.motss/c/YA_59-PCuIc",1984-06-29,2
"NG02_TH00259","netmotss","NG02","TH00259","My View of it All","https://groups.google.com./g/net.motss/c/Bafrzp_zr1w",1984-06-29,3
"NG02_TH00258","netmotss","NG02","TH00258","A Straight's Plea For Perspective.","https://groups.google.com./g/net.motss/c/9s6iBnnX_Bk",1984-06-29,9
"NG02_TH00257","netmotss","NG02","TH00257","Sargent/Brenner Con't","https://groups.google.com./g/net.motss/c/sPwDisjhQqI",1984-06-29,8
"NG02_TH00256","netmotss","NG02","TH00256","Happy as a homosexual","https://groups.google.com./g/net.motss/c/gj9CmQ6UOJc",1984-06-28,1
"NG02_TH00255","netmotss","NG02","TH00255","questions","https://groups.google.com./g/net.motss/c/N-4NmcHVPLM",1984-06-28,3
"NG02_TH00254","netmotss","NG02","TH00254","The New York March","https://groups.google.com./g/net.motss/c/QR_Zz8n_A8g",1984-06-28,1
"NG02_TH00253","netmotss","NG02","TH00253","A Straight's Plea For Perspective","https://groups.google.com./g/net.motss/c/dz6_x6VswzE",1984-06-27,1
"NG02_TH00252","netmotss","NG02","TH00252","lisp","https://groups.google.com./g/net.motss/c/KO_zIV2Ij4U",1984-06-26,1
"NG02_TH00251","netmotss","NG02","TH00251","cheese","https://groups.google.com./g/net.motss/c/r5-TFUxBq80",1984-06-24,1
"NG02_TH00250","netmotss","NG02","TH00250","A reminder","https://groups.google.com./g/net.motss/c/fnV4CZt2WRU",1984-06-24,2
"NG02_TH00249","netmotss","NG02","TH00249","Dammit Dyer","https://groups.google.com./g/net.motss/c/D0vh-4dSzQQ",1984-06-23,8
"NG02_TH00248","netmotss","NG02","TH00248","amusing etymological coincidence","https://groups.google.com./g/net.motss/c/9lTtemSomMU",1984-06-22,1
"NG02_TH00247","netmotss","NG02","TH00247","One flame and two questions","https://groups.google.com./g/net.motss/c/W9iOC3KFMMI",1984-06-22,2
"NG02_TH00246","netmotss","NG02","TH00246","Why advertise?","https://groups.google.com./g/net.motss/c/uVGfTjIpqUI",1984-06-22,2
"NG02_TH00245","netmotss","NG02","TH00245","desperation and homosexuality","https://groups.google.com./g/net.motss/c/LlEcByPnOEU",1984-06-22,1
"NG02_TH00244","netmotss","NG02","TH00244","Sargent/Brenner Con't (Fido and Ken Arndt)","https://groups.google.com./g/net.motss/c/E4W0pkBaF1E",1984-06-21,1
"NG02_TH00243","netmotss","NG02","TH00243","John Boswell talks about Gay Christian History: Part 4","https://groups.google.com./g/net.motss/c/0RN00uSNtSQ",1984-06-21,7
"NG02_TH00242","netmotss","NG02","TH00242","BON JOUR","https://groups.google.com./g/net.motss/c/lodfKZM7HLs",1984-06-21,1
"NG02_TH00241","netmotss","NG02","TH00241","Here's A New One For You: Dear Abbey","https://groups.google.com./g/net.motss/c/2RtmRUQSeYA",1984-06-21,2
"NG02_TH00240","netmotss","NG02","TH00240","Dear Abbey - (nf)","https://groups.google.com./g/net.motss/c/BKhRbngFzSc",1984-06-21,2
"NG02_TH00239","netmotss","NG02","TH00239","""To be one, or not to be one.""","https://groups.google.com./g/net.motss/c/qmLOpvUM-9U",1984-06-20,2
"NG02_TH00238","netmotss","NG02","TH00238","Boston Pride '84","https://groups.google.com./g/net.motss/c/jTTtReDH6ug",1984-06-19,2
"NG02_TH00237","netmotss","NG02","TH00237","parade in San Francisco","https://groups.google.com./g/net.motss/c/K1yXxXGU7X4",1984-06-18,1
"NG02_TH00236","netmotss","NG02","TH00236","answer roberts questions - (nf)","https://groups.google.com./g/net.motss/c/OTviNx9u1W4",1984-06-18,2
"NG02_TH00235","netmotss","NG02","TH00235","Sargent/Brenner","https://groups.google.com./g/net.motss/c/9zCl8ofqY-8",1984-06-18,1
"NG02_TH00234","netmotss","NG02","TH00234","Bi-Pride","https://groups.google.com./g/net.motss/c/wJ1hDinDfxk",1984-06-15,1
"NG02_TH00233","netmotss","NG02","TH00233","I know what motss is - (nf)","https://groups.google.com./g/net.motss/c/gjC_v-GAq68",1984-06-14,1
"NG02_TH00232","netmotss","NG02","TH00232","publish & panic","https://groups.google.com./g/net.motss/c/0FM1onCTUlU",1984-06-14,3
"NG02_TH00231","netmotss","NG02","TH00231","thoughts on desperation (homosexuality and sin)","https://groups.google.com./g/net.motss/c/o3n-rQyb5Zg",1984-06-14,3
"NG02_TH00230","netmotss","NG02","TH00230","Sargent/Brenner","https://groups.google.com./g/net.motss/c/0RudEnXdMlM",1984-06-14,1
"NG02_TH00229","netmotss","NG02","TH00229","""Is he cute?"" and ""Is he gay?""","https://groups.google.com./g/net.motss/c/r9Mh5g4Unpg",1984-06-13,1
"NG02_TH00228","netmotss","NG02","TH00228","response to Mike Musing","https://groups.google.com./g/net.motss/c/5IvrMb7nWjg",1984-06-13,2
"NG02_TH00227","netmotss","NG02","TH00227","What is 'motss' - (nf)","https://groups.google.com./g/net.motss/c/dka76DfkiWc",1984-06-13,2
"NG02_TH00226","netmotss","NG02","TH00226","flame against derogatory epithets","https://groups.google.com./g/net.motss/c/ZLXmxWkp-lo",1984-06-12,1
"NG02_TH00225","netmotss","NG02","TH00225","Alan Turing biography","https://groups.google.com./g/net.motss/c/nuyql6rCXtk",1984-06-12,6
"NG02_TH00224","netmotss","NG02","TH00224","A Gay Response--posted for Keilman","https://groups.google.com./g/net.motss/c/t49LVpAhTYg",1984-06-12,1
"NG02_TH00223","netmotss","NG02","TH00223","SF annual dog show - (nf)","https://groups.google.com./g/net.motss/c/AMFPqNxsvc0",1984-06-11,1
"NG02_TH00222","netmotss","NG02","TH00222","""Why be gay ...?"" (flame)","https://groups.google.com./g/net.motss/c/aAKXv_IL0Y0",1984-06-08,1
"NG02_TH00221","netmotss","NG02","TH00221","Posted as per requested...","https://groups.google.com./g/net.motss/c/pcP8MfE8m3g",1984-06-07,5
"NG02_TH00220","netmotss","NG02","TH00220","Homophobia & science: AIDS in the medical journals","https://groups.google.com./g/net.motss/c/MfRUZnSJqiU",1984-06-07,1
"NG02_TH00219","netmotss","NG02","TH00219","Turing Biography and Discrimination","https://groups.google.com./g/net.motss/c/VM3WqKiX4X4",1984-06-07,7
"NG02_TH00218","netmotss","NG02","TH00218","John Boswell talks about Gay Christian History: Part 3","https://groups.google.com./g/net.motss/c/YybnXemmKl0",1984-05-30,1
"NG02_TH00217","netmotss","NG02","TH00217","bisexuality considered deviant","https://groups.google.com./g/net.motss/c/DJI-b_MlnRQ",1984-05-29,3
"NG02_TH00216","netmotss","NG02","TH00216","One of my favorite quotes","https://groups.google.com./g/net.motss/c/fbokZINs2is",1984-05-29,1
"NG02_TH00215","netmotss","NG02","TH00215","What's this... someone new?","https://groups.google.com./g/net.motss/c/fQduehMhDSc",1984-05-27,4
"NG02_TH00214","netmotss","NG02","TH00214","Re saquiqly","https://groups.google.com./g/net.motss/c/FOLufrpFDXk",1984-05-27,1
"NG02_TH00213","netmotss","NG02","TH00213","test posting","https://groups.google.com./g/net.motss/c/rGFQT8XGBUM",1984-05-25,1
"NG02_TH00212","netmotss","NG02","TH00212","John Boswell talks about Gay Christian History: Part2","https://groups.google.com./g/net.motss/c/-MhS-v49Skg",1984-05-25,1
"NG02_TH00211","netmotss","NG02","TH00211","Ignoring & Homophobia","https://groups.google.com./g/net.motss/c/sOrK7t3h9-4",1984-05-24,3
"NG02_TH00210","netmotss","NG02","TH00210","Boswell's talk.","https://groups.google.com./g/net.motss/c/7QhVo4DPoU0",1984-05-23,1
